graph,n,trial,demand,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
PowerLaw,100,22,Uniform,1.0320538535409596,0.04002710796713056,0.9542424242424241,0.00668294413449344,2.5794593800509675,7,0.5559525037801296,106,1.0154515471175676
PowerLaw,100,23,Fixed,0.6538845994378509,0.02386201979184433,0.8966666666666666,0.0029209355377894644,1.769892092607621,0,0.6069796550627222,99,1.0003842124760722
PowerLaw,100,23,Uniform,0.6623871421430721,0.023308792620301992,0.9777777777777777,0.012407594641708253,1.8423934846396266,8,0.5386323718749402,107,1.013392332709397
PowerLaw,100,24,Fixed,2.4502642395713092,0.08323655223814355,0.8910101010101009,0.002740416621828015,2.6054018876313325,2,0.5628807635101634,101,2.364598711642203
PowerLaw,100,24,Uniform,1.0853762536228126,0.051063253943208514,0.9791919191919192,0.01046964404346212,3.0428204161744508,8,0.5090781934614086,107,1.0474295994347806
PowerLaw,100,25,Fixed,1.755033220898261,0.06052438222168507,0.8908080808080807,0.0028196922334480816,2.5629407665143167,1,0.5684249609667549,100,1.5628743258865019
PowerLaw,100,25,Uniform,1.1596633009140893,0.05247604202742928,0.9377777777777778,0.007013433118190037,2.98645994678406,5,0.5671602893455925,104,1.0326915628091622
PowerLaw,100,26,Fixed,1.7847542799601226,0.08091424648009145,0.9085858585858585,0.0035995877859832425,2.899391461288969,0,0.5745416405045953,99,1.0
PowerLaw,100,26,Uniform,1.808455995884271,0.0792626454770721,0.9414141414141415,0.005351020648958935,2.951282532746569,6,0.5696843868160706,105,1.01328010034226
PowerLaw,100,27,Fixed,1.153625075511915,0.06958180913010713,0.9016161616161616,0.0038453608800103193,3.1182379470732715,0,0.544210785422516,99,1.0
PowerLaw,100,27,Uniform,1.1815311451983732,0.06946308602818677,0.9604040404040404,0.007737545971321449,3.1917674627808146,9,0.5334037844015891,108,1.0241898952084367
PowerLaw,100,28,Fixed,2.2549122141709064,0.07420681677404302,0.8887878787878788,0.0026339873559439067,2.3508721073581658,1,0.5688824255244136,100,1.5706518574320099
PowerLaw,100,28,Uniform,1.4657167828029716,0.06200933768226792,0.9773737373737373,0.010301768207320112,2.7172436412863332,9,0.5147165513750633,108,1.0209403155081191
PowerLaw,100,29,Fixed,0.9441533772851882,0.04043892255112354,0.9080808080808079,0.003253246520046381,2.4118950620509687,0,0.6301317347093638,99,1.0
PowerLaw,100,29,Uniform,0.9625110050068773,0.03892845533387686,0.9591919191919192,0.00581907154268161,2.485103324482287,6,0.5440329400109678,105,1.0194434804379713
