trial,lambda,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
20,0.1,50,7.867737174137646,1.1929180803098096,0.916326530612245,0.015420668061245667,3.611641947179355,3,0.5966807279739663,52,1.5499079745015714
20,0.25,50,9.20945622893735,1.3927538787725897,0.9351020408163266,0.015325962139397378,3.7950651917577414,7,0.5513877837584835,56,1.8142204466327598
20,0.5,50,10.046925668770479,0.9286461447712706,0.9893877551020409,0.04395611396476222,3.964869645455282,13,0.3798672776109968,62,1.9791980678305598
20,0.75,50,10.014217129102791,0.7316796313924693,0.9991836734693877,0.10224235475875623,4.063177652212549,19,0.3957112375533427,68,1.9727546362131576
20,0.9,50,8.971706612159444,0.7166251226119686,0.999591836734694,0.10141314069831146,4.052321053674154,17,0.40643249176728813,66,1.7673848675046153
20,1.0,50,8.142720468180878,0.7730226835168514,0.9946938775510205,0.05797026486714158,3.996247116626965,14,0.43559594659803746,63,1.6040784165053144
21,0.0,50,12.185366703994847,1.6909977566858114,0.906530612244898,0.014639964174722695,3.3936534378020595,5,0.5109768637532135,54,2.5772467040823464
21,0.1,50,7.532778795371691,1.6012204580723985,0.9008163265306122,0.01326464437991026,3.555469139464367,1,0.5633777395788571,50,1.5932084601597138
21,0.25,50,8.089878226274323,1.1133927424203995,0.9469387755102041,0.021981856627866357,3.765236004158667,6,0.49178380998545834,55,1.7110368938062164
21,0.5,50,8.32626168543291,0.9339597178299044,0.9742857142857143,0.028707224673684622,3.8475132709975726,8,0.47387119209903994,57,1.7610328033110427
21,0.75,50,7.814443607998157,0.716945469731262,0.9877551020408164,0.04407890570799401,3.9405790232789006,12,0.4879911560328489,61,1.6527815306820435
21,0.9,50,8.367055885043856,0.662129103552617,0.9987755102040816,0.08832642771578383,4.016117930243392,17,0.4026186352615173,66,1.7696609159519632
21,1.0,50,8.226958855260733,0.6384724158407264,0.9983673469387756,0.10037124389261184,4.053279722359405,18,0.38117985611510763,67,1.7400299153402288
22,0.0,50,12.109184138108123,1.5002080041563688,0.8824489795918367,0.008368264306238434,3.43095089524161,4,0.5830511811023622,53,2.4881116195132895
22,0.1,50,8.233261789077027,1.2896134826320869,0.8759183673469387,0.008105569703760177,3.740437951869977,4,0.6320922703358962,53,1.6917138339179503
22,0.25,50,8.989788992234924,1.0960433374881036,0.9697959183673468,0.023437655882508162,3.8546272017746754,8,0.48726449539944494,57,1.8471598245963232
