trial,lambda,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
22,0.0,100,8.540449799077184,1.3990406118008585,0.8831313131313131,0.002483217591398572,4.27453045836277,2,0.5517700190462835,101,1.2832340643223878
22,0.1,100,8.22522262992424,1.4194759410967874,0.868888888888889,0.0019716770290106236,4.346217044599993,2,0.5616395048143057,101,1.235870020159201
22,0.25,100,9.060557089454877,1.582176260382767,0.8892929292929292,0.002433335722428411,4.348265199151208,2,0.6186193167726186,101,1.3613821019336139
22,0.5,100,10.551521088400202,1.1552962273042573,0.980909090909091,0.011252066938591583,4.459231415249413,10,0.5553036583893423,109,1.5854049388024287
22,0.75,100,9.28525321491859,0.9118986130181755,0.9873737373737373,0.013016935229305061,4.47960080638604,6,0.5508835222466588,105,1.395143523064788
22,0.9,100,8.873405444820426,0.9506307862673439,0.9756565656565657,0.006913069584367354,4.475594595064466,6,0.5286803502279536,105,1.3332618774444032
22,1.0,100,8.428626507086223,0.9774677980004643,0.9582828282828281,0.009255867034539698,4.482966619164973,6,0.5680292818963513,105,1.2664322024950432
23,0.0,100,7.902570411055303,1.1112920330450031,0.9056565656565655,0.003617615476968385,4.3731173948223905,0,0.5920449061267727,99,1.1760421724349617
23,0.1,100,7.879961258906905,1.0836953359937105,0.9114141414141415,0.004130877251955696,4.393186661888915,0,0.5936253089321184,99,1.1726775309289124
23,0.25,100,8.651365937351619,1.322469953171329,0.9115151515151516,0.003430026132366577,4.439353881355919,3,0.6076660922272401,102,1.2874761833516077
23,0.5,100,9.673896381413204,1.0093438471135545,0.9766666666666666,0.007175389764080954,4.546944449545179,12,0.5547362482927887,111,1.4396467888969604
23,0.75,100,9.485680650691721,0.8258386371889489,0.9948484848484846,0.018457369411725825,4.556779206678786,13,0.4564304355651547,112,1.4116369610396258
23,0.9,100,8.881173291446308,0.7791848981576801,0.9932323232323231,0.01946439900459595,4.5376341248150895,10,0.44795041542631164,109,1.321675579990069
23,1.0,100,7.888886429475273,1.1179040688074888,0.9381818181818181,0.005070930254342514,4.44257917500318,1,0.594819413092551,100,1.1740057540814568
24,0.0,100,9.196660628214492,1.4316211582021625,0.9138383838383837,0.003577084773360892,4.268695473255173,0,0.6407849365508307,99,1.3105624385818615
24,0.1,100,8.642744632694965,1.0999532045160436,0.9358585858585858,0.0066908875441543236,4.339807762491778,0,0.6337132223310482,99,1.2316271024631784
24,0.25,100,9.434705228239421,1.5950661181729688,0.8955555555555554,0.002616951005074099,4.405940521237198,3,0.6357417165558528,102,1.3444847854109718
24,0.5,100,9.410403137053697,1.5221156558322748,0.9098989898989899,0.003064356875213487,4.448619413725455,3,0.6340536114985751,102,1.3410216362120886
24,0.75,100,9.457363943961461,1.1004966176736817,0.975959595959596,0.007769059874236312,4.487675994217165,6,0.5516166688046324,105,1.34771374676252
24,0.9,100,9.474101336088495,0.8978840113796035,0.9891919191919192,0.01116011033953705,4.527199293190566,10,0.5541769654169697,109,1.350098894842706
24,1.0,100,8.766051683439288,0.8469043726993287,0.9829292929292928,0.011599307396936084,4.519654487249843,9,0.5600937133932058,108,1.2491988707006667
25,0.0,100,10.81976975621356,1.6162441359946718,0.8916161616161615,0.0025058784609420406,4.197337403634795,0,0.6146629729800694,99,1.625109112225297
25,0.1,100,8.94155973793575,1.3587325497557416,0.8891919191919192,0.002440270183216098,4.301790714850547,0,0.6123142245050714,99,1.3430054922639532
25,0.25,100,9.827907724682824,1.5229191664833726,0.905959595959596,0.0032178912251994932,4.382729005306941,2,0.6324626968882061,101,1.476133296488994
25,0.5,100,9.768063824211366,1.1071965360679035,0.9666666666666667,0.008705812948598032,4.476470647058876,7,0.5435422237724292,106,1.467144854945548
25,0.75,100,9.790241973006427,1.0478978096099894,0.972929292929293,0.008550905091261012,4.48274825486355,9,0.5291545965119717,108,1.4704759712734574
25,0.9,100,9.301179205411296,1.041737168893395,0.9783838383838384,0.007017380609182095,4.492698028893244,9,0.513592980998858,108,1.397019661391027
25,1.0,100,8.604979293657099,0.844345167073753,0.9724242424242423,0.011840686299137437,4.525391049822665,9,0.5638622692387472,108,1.2924517411843652
26,0.0,100,8.366613247214945,1.0650114037752652,0.9161616161616162,0.004164652146757856,4.264285084087435,0,0.5940828935113316,99,1.2972920070314027
26,0.1,100,8.25024500313354,0.9590916555613606,0.9181818181818181,0.004268260536415795,4.300074356090019,1,0.6086362330407018,100,1.279248434505884
26,0.25,100,8.48802038272413,1.417380171689434,0.9118181818181819,0.003627160988186457,4.340480093940929,1,0.6258906089068577,100,1.3161168889566037
26,0.5,100,8.838713317878602,1.0734686672779994,0.9822222222222221,0.009634984668103717,4.424936728902294,4,0.5238938809627844,103,1.3704938666243263
26,0.75,100,9.003652897790083,0.8618780962340183,0.9891919191919192,0.01434700297151873,4.4652091599389605,9,0.4613622970346689,108,1.39606870704539
26,0.9,100,8.136472797078955,1.03455934781494,0.9555555555555554,0.004439905625851564,4.384840279060208,2,0.5465503314320945,101,1.2616073927634475
26,1.0,100,7.831400914898908,0.8449986412460723,0.9635353535353535,0.0072523645643416835,4.396567306648554,3,0.5755042814660887,102,1.2143042244887645
27,0.0,100,8.774089890190687,1.4238736112850257,0.9177777777777778,0.004111592890040703,4.284220127039965,0,0.6450364195399463,99,1.2882808725347743
27,0.1,100,8.137583781288997,1.2589202034212277,0.9044444444444444,0.0031250092384249245,4.3840845852941355,0,0.6308345562061399,99,1.1948240404744679
27,0.25,100,9.042186052495202,1.377547664945448,0.9147474747474746,0.003793169687263476,4.394634168080393,1,0.6327544929552404,100,1.3276448592524188
27,0.5,100,9.666332387065914,1.240543951241134,0.9593939393939394,0.005715556373879324,4.462353724471319,5,0.6109148484404738,104,1.4192869320546457
27,0.75,100,9.141976872908177,1.2439309074680212,0.932121212121212,0.0044213165859631615,4.438472388327061,1,0.6173314672264987,100,1.3422969322083063
27,0.9,100,8.194642722587679,1.2265056634411513,0.9115151515151516,0.003250825413178513,4.449079025002434,3,0.6018947322582051,102,1.2032018829176319
27,1.0,100,8.973398792654686,0.8715234320884376,0.9821212121212122,0.012403165816780519,4.528046719750851,9,0.4793836704891985,108,1.3175449728555755
28,0.0,100,8.05736577195493,1.337909909483312,0.8893939393939394,0.002499671593628597,4.401949580073955,0,0.6024150268336317,99,1.1772941334085967
28,0.1,100,8.220901052154355,1.0948602157653906,0.9034343434343435,0.002919182082193723,4.402238623760013,1,0.6276426285068726,100,1.2011889312163673
28,0.25,100,9.649578637051915,1.3809807865361805,0.9349494949494948,0.004623422394243838,4.436044422564511,3,0.667239352340725,102,1.4099387617238346
28,0.5,100,9.221401263106635,1.348347351453228,0.9105050505050504,0.002809088151018351,4.484347259187761,4,0.6621939022911871,103,1.3473760427569668
28,0.75,100,9.946014844983019,1.0334370574587453,0.979090909090909,0.00702185302433257,4.550637472483018,12,0.5543865824015561,111,1.453252248836696
28,0.9,100,10.340018057829633,0.7660193685785511,0.9918181818181818,0.016868211529603015,4.61135899587533,19,0.4699128168461839,118,1.5108216436186723
28,1.0,100,9.34910064849515,0.7428612314665869,0.9895959595959596,0.01643270432772192,4.59686499192554,15,0.4569719027860113,114,1.3660347137808224
29,0.0,100,8.011257834196968,1.1315730203986223,0.917070707070707,0.004264967192506098,4.374387766559789,0,0.6201351778156781,99,1.2483168569384442
29,0.1,100,7.379100748709906,1.0181218755328398,0.9161616161616161,0.004257863906638511,4.42864890524345,0,0.6204074647160873,99,1.1498139298852073
29,0.25,100,8.628475094457603,1.308094882407292,0.9171717171717172,0.004027170508828344,4.429774245281122,3,0.6405245786066784,102,1.3444918554621241
29,0.5,100,8.582267994860663,1.4451353667100146,0.9033333333333331,0.00317859487053665,4.400938888055819,1,0.6089625676376846,100,1.3372918498536572
29,0.75,100,9.13692701144167,1.1343150545812213,0.9439393939393939,0.004108736177290124,4.458556263631323,6,0.6085305101644218,105,1.4237190020663129
29,0.9,100,8.682438849334094,0.8876174547669629,0.9775757575757577,0.008832812567730972,4.498210659001269,8,0.5335420747761979,107,1.3529005056728898
29,1.0,100,9.275988949879054,0.7266441631725494,0.989090909090909,0.021270103274418584,4.5742372724961,15,0.4642982113185419,114,1.445387679507815
