trial,alpha,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
24,2.0,50,89.71284392630413,0.526480240633346,1.0,1.4999996159385278,5.852842092304611,329,0.5821792114695341,378,17.87474796357407
25,0.0,50,6.750627863090611,1.413189001774216,0.8689795918367348,0.008599515841426427,3.6022333538106457,0,0.5007629979743413,49,1.4056277118278524
25,0.25,50,15.533638451984746,0.6694574959812973,0.9979591836734695,0.10963846850277642,4.49159896928645,54,0.5060088228465291,103,3.2344417610405887
25,0.5,50,25.749629464112658,0.6070840098418133,0.9983673469387756,0.25641398521526415,4.963009551394713,110,0.5754046997389042,159,5.361633536630028
25,0.75,50,35.55526533803985,0.5766067983460595,0.999591836734694,0.44342660920789784,5.204292874196681,152,0.5514197768372453,201,7.403380437217604
25,1.0,50,46.7153395298593,0.5603205369480547,1.0,0.8154056422417582,5.39500823954707,193,0.5882191780821919,242,9.727150887644177
25,1.25,50,57.91222932921515,0.5447447690547337,1.0,1.1704543161557175,5.535862970017438,229,0.5700275178866265,278,12.058587149196834
25,1.5,50,69.31846133591806,0.5399570588058981,1.0,1.4163645197537358,5.659622786313989,265,0.6154102405922273,314,14.433613016615801
25,2.0,50,88.5667469321082,0.5332974915285718,1.0,2.0353875021580947,5.829777077886625,322,0.6451364590622815,371,18.44152519721627
26,0.0,50,9.344814229701928,1.5880443858208229,0.930204081632653,0.018096173968283714,3.3703402676966263,0,0.6852751879699253,49,2.1489285194777765
26,0.25,50,16.63729385698843,0.7377639825157755,0.9861224489795919,0.042144578814610714,4.61601380260344,73,0.588636153490522,122,3.8259032632856567
26,0.5,50,25.45127900489798,0.7014105295619455,0.9918367346938776,0.06428090662060315,5.024574790212807,126,0.6396034985422745,175,5.85276260891018
26,0.75,50,38.878608847417624,0.545476006393045,1.0,0.3390964203822907,5.34614867187272,188,0.6123644646924826,237,8.940504251468854
26,1.0,50,52.44312647475083,0.5284053501668394,1.0,0.6985328678253722,5.555523044010909,241,0.5743295019157086,290,12.0597935241958
26,1.25,50,66.03701462005216,0.5249355344333351,1.0,0.7368807695642182,5.715915158921866,289,0.5926715686274513,338,15.185836825643076
26,1.5,50,76.94665138291758,0.5209415093248286,1.0,0.8160430722598929,5.820207194602165,325,0.6116065573770488,374,17.69461110414604
26,2.0,50,91.92906268002861,0.5191084661570825,1.0,1.141428422964422,5.936327357321841,370,0.6249745454545454,419,21.13995845247261
27,0.0,50,8.964171541133148,1.6402366844065381,0.8889795918367349,0.009625154134946908,3.4601685766384778,1,0.570122506834059,50,1.8574749757714284
27,0.25,50,18.69570459392809,0.7579582992665911,0.9824489795918367,0.037638237157859245,4.654779901604871,69,0.5393267504488333,118,3.873955700009574
27,0.5,50,28.390720595996484,0.6725561786491846,0.9865306122448979,0.04091544392539751,5.024488184746391,119,0.5995020979020977,168,5.882869689541416
27,0.75,50,41.09521896605457,0.6456928298023208,0.9971428571428572,0.1283563432621467,5.309567671927396,172,0.6064653902798232,221,8.515381538944151
27,1.0,50,50.77995749271268,0.5655088624071698,1.0,0.3702898834356334,5.464533670986987,208,0.6291391344811539,257,10.522165922488302
27,1.25,50,62.60759663415933,0.5410976351606734,1.0,0.8788659490977572,5.611672311666242,248,0.5519211267605637,297,12.972982891673016
27,1.5,50,72.47184006145542,0.5380160595288412,1.0,1.0608508671384642,5.716021578179686,280,0.5618158730158729,329,15.016962665715154
27,2.0,50,88.69245673660309,0.5334660590983998,1.0,1.6371900638400814,5.842717473237226,325,0.5527259786476868,374,18.378052915652397
28,0.0,50,8.863447382454316,1.6207762904166747,0.9236734693877551,0.016230914574847603,3.472235913598976,0,0.6678329128118867,49,1.8217492418315613
28,0.25,50,16.087112312365214,0.7237255602307116,0.9906122448979593,0.06410268063384261,4.493631306269611,53,0.5722603036876357,102,3.306465689222086
28,0.5,50,26.185937022029965,0.5809387554996506,0.9971428571428572,0.20955787987236746,4.9511474855893765,108,0.5041593780369289,157,5.382128291410091
28,0.75,50,37.06312980854301,0.555893984961549,0.9987755102040816,0.29058973895501317,5.2115171394031865,153,0.5285968459361099,202,7.617772827565604
28,1.0,50,49.317574302063285,0.5355144174702017,1.0,0.7092546010445951,5.427225390340399,200,0.5285657764589515,249,10.136490884078258
28,1.25,50,59.40477571657773,0.5322185910792467,1.0,1.0665632426922893,5.558720820197255,234,0.5430648769574942,283,12.209764491531601
28,1.5,50,69.87438860925319,0.5289901371492038,1.0,1.4512804521331373,5.672331838415495,267,0.5801233045622685,316,14.361637067348717
28,2.0,50,90.33708232245536,0.5236522227679673,1.0,2.1200426983680933,5.847650881627457,327,0.5907488986784137,376,18.5674381681316
29,0.0,50,7.058913714042585,1.4009533691675515,0.9073469387755101,0.014126510150306816,3.5275365741971463,1,0.6239351149492356,50,1.5312429961470106
29,0.25,50,15.476016736696726,0.724330336042231,0.9767346938775511,0.027273277177601998,4.501460459553407,54,0.6121340782122902,103,3.3571089258646545
29,0.5,50,25.205060084677832,0.588979633103075,0.9918367346938776,0.06999704183548673,4.953528564427114,108,0.6151426907396622,157,5.46756530616726
29,0.75,50,34.5830780417631,0.5347588496381017,0.999591836734694,0.33217292824018774,5.211703648627466,153,0.5841617589320769,202,7.50187609338665
29,1.0,50,43.11257896555006,0.5270279946104893,1.0,0.5754606936222658,5.377896758488388,188,0.5818458781362004,237,9.352123748942486
29,1.25,50,54.51509205237187,0.521337658333012,1.0,0.9624727542577647,5.544917447323881,230,0.6029768941429339,279,11.825594740369482
29,1.5,50,64.95228142020824,0.5184187664458388,1.0,1.294159730141305,5.654876331365375,263,0.6096331930246546,312,14.089664506113479
29,2.0,50,82.96616902149674,0.5138734011677835,1.0,1.9651774322609736,5.811520492123955,316,0.6015694744420441,365,17.99729680483095
